frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
112,3746.2,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
113,3781.9,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
114,3817.9,,,,,,,,,,15,119,433,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
115,3848.7,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
116,3881.8,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
117,3914.0,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,674,,,,,,
118,3945.9,,,,,,,,,,15,119,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
119,3982.2,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
120,4014.5,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
121,4046.4,,,,,,,,,,15,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
122,4082.3,,,,,,,,,,16,120,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
123,4115.9,,,,,,,,,,14,119,432,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
124,4181.8,,,,,,,,,,15,120,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
125,4214.0,,,,,,,,,,15,120,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
126,4252.0,,,,,,,,,,14,119,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
127,4285.8,,,,,,,,,,15,120,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
128,4314.0,,,,,,,,,,15,120,431,,,,,,,13,264,440,,,,,,,15,1019,675,,,,,,
129,4346.4,,,,,,,,,,15,120,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
130,4382.0,,,,,,,,,,15,120,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
131,4413.9,,,,,,,,,,15,120,431,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
132,4446.6,,,,,,,,,,15,120,430,,,,,,,13,264,440,,,,,,,15,1019,675,,,,,,
133,4482.1,,,,,,,,,,15,120,430,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
