frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
83,2778.4,,,,,,,,,,14,124,421,,,,,,,13,302,414,,,,,,,14,1062,688,,,,,,
84,2810.4,,,,,,,,,,15,124,420,,,,,,,12,302,414,,,,,,,14,1062,687,,,,,,
85,2846.0,,,,,,,,,,15,125,420,,,,,,,12,303,414,,,,,,,14,1063,687,,,,,,
86,2878.3,,,,,,,,,,15,125,420,,,,,,,13,302,414,,,,,,,14,1062,688,,,,,,
87,2910.4,,,,,,,,,,14,125,420,,,,,,,12,303,414,,,,,,,14,1062,688,,,,,,
88,2946.0,,,,,,,,,,15,125,421,,,,,,,12,302,414,,,,,,,14,1062,688,,,,,,
89,2978.5,,,,,,,,,,15,125,420,,,,,,,12,303,414,,,,,,,14,1063,688,,,,,,
90,3012.5,,,,,,,,,,15,125,419,,,,,,,12,303,413,,,,,,,14,1062,688,,,,,,
91,3046.2,,,,,,,,,,14,125,419,,,,,,,12,303,413,,,,,,,14,1062,687,,,,,,
92,3078.4,,,,,,,,,,15,125,419,,,,,,,13,303,413,,,,,,,14,1062,687,,,,,,
93,3110.2,,,,,,,,,,14,126,419,,,,,,,12,303,412,,,,,,,14,1062,688,,,,,,
94,3146.3,,,,,,,,,,15,126,419,,,,,,,12,303,412,,,,,,,14,1062,688,,,,,,
95,3178.2,,,,,,,,,,15,125,418,,,,,,,12,303,412,,,,,,,14,1062,688,,,,,,
96,3210.0,,,,,,,,,,14,125,418,,,,,,,12,303,412,,,,,,,14,1062,688,,,,,,
97,3246.0,,,,,,,,,,15,126,418,,,,,,,12,304,412,,,,,,,14,1062,688,,,,,,
98,3278.2,,,,,,,,,,15,126,417,,,,,,,13,304,412,,,,,,,14,1062,687,,,,,,
99,3310.9,,,,,,,,,,15,126,417,,,,,,,12,304,412,,,,,,,14,1062,687,,,,,,
100,3346.8,,,,,,,,,,15,127,416,,,,,,,12,304,411,,,,,,,14,1063,687,,,,,,
101,3378.7,,,,,,,,,,15,127,415,,,,,,,12,304,410,,,,,,,14,1062,688,,,,,,
102,3411.1,,,,,,,,,,15,127,415,,,,,,,12,304,410,,,,,,,14,1062,688,,,,,,
103,3446.6,,,,,,,,,,15,127,415,,,,,,,13,305,410,,,,,,,14,1062,688,,,,,,
104,3478.6,,,,,,,,,,15,127,414,,,,,,,12,305,410,,,,,,,14,1062,687,,,,,,
105,3510.1,,,,,,,,,,14,127,415,,,,,,,13,305,409,,,,,,,14,1062,688,,,,,,
106,3546.1,,,,,,,,,,15,127,414,,,,,,,12,305,409,,,,,,,14,1062,688,,,,,,
107,3579.6,,,,,,,,,,15,127,414,,,,,,,12,305,409,,,,,,,14,1062,688,,,,,,
108,3610.7,,,,,,,,,,15,127,414,,,,,,,12,305,409,,,,,,,14,1062,688,,,,,,
109,3677.9,,,,,,,,,,14,127,415,,,,,,,13,305,409,,,,,,,14,1062,688,,,,,,
110,3716.4,,,,,,,,,,15,127,414,,,,,,,12,305,409,,,,,,,14,1062,688,,,,,,
111,3746.0,,,,,,,,,,14,127,414,,,,,,,13,305,409,,,,,,,14,1062,687,,,,,,
112,3778.4,,,,,,,,,,14,127,415,,,,,,,13,305,409,,,,,,,14,1062,688,,,,,,
113,3810.2,,,,,,,,,,14,127,414,,,,,,,12,305,409,,,,,,,14,1063,687,,,,,,
114,3846.5,,,,,,,,,,15,127,414,,,,,,,13,305,409,,,,,,,14,1062,688,,,,,,
115,3878.2,,,,,,,,,,15,128,413,,,,,,,13,305,409,,,,,,,14,1062,688,,,,,,
116,3910.3,,,,,,,,,,14,128,414,,,,,,,12,305,408,,,,,,,14,1063,687,,,,,,
117,3946.1,,,,,,,,,,14,128,413,,,,,,,13,305,408,,,,,,,14,1062,688,,,,,,
118,3979.3,,,,,,,,,,15,128,412,,,,,,,12,306,408,,,,,,,14,1063,688,,,,,,
119,4010.2,,,,,,,,,,14,128,413,,,,,,,13,306,407,,,,,,,14,1063,688,,,,,,
120,4046.1,,,,,,,,,,15,128,411,,,,,,,12,306,406,,,,,,,14,1062,687,,,,,,
121,4083.6,,,,,,,,,,15,129,410,,,,,,,13,306,405,,,,,,,14,1063,687,,,,,,
122,4110.4,,,,,,,,,,15,130,409,,,,,,,12,307,404,,,,,,,14,1063,687,,,,,,
123,4146.6,,,,,,,,,,15,130,406,,,,,,,12,308,403,,,,,,,14,1063,687,,,,,,
124,4178.3,,,,,,,,,,14,131,406,,,,,,,12,309,402,,,,,,,14,1063,688,,,,,,
125,4211.5,,,,,,,,,,14,131,405,,,,,,,12,309,402,,,,,,,14,1063,688,,,,,,
126,4247.5,,,,,,,,,,14,132,404,,,,,,,12,309,400,,,,,,,14,1062,687,,,,,,
127,4278.6,,,,,,,,,,14,132,403,,,,,,,12,310,400,,,,,,,14,1063,688,,,,,,
128,4310.4,,,,,,,,,,14,132,402,,,,,,,12,310,399,,,,,,,14,1063,688,,,,,,
129,4346.7,,,,,,,,,,14,133,402,,,,,,,12,310,399,,,,,,,14,1063,687,,,,,,
130,4378.6,,,,,,,,,,15,133,401,,,,,,,13,310,399,,,,,,,14,1063,687,,,,,,
131,4410.5,,,,,,,,,,14,133,401,,,,,,,12,310,398,,,,,,,14,1063,687,,,,,,
132,4445.8,,,,,,,,,,15,134,401,,,,,,,12,311,398,,,,,,,14,1063,688,,,,,,
133,4478.1,,,,,,,,,,14,133,400,,,,,,,12,311,397,,,,,,,14,1063,688,,,,,,
134,4510.5,,,,,,,,,,14,134,399,,,,,,,12,311,396,,,,,,,14,1063,688,,,,,,
135,4546.1,,,,,,,,,,14,134,398,,,,,,,12,311,397,,,,,,,14,1063,688,,,,,,
136,4578.4,,,,,,,,,,14,134,398,,,,,,,12,311,396,,,,,,,14,1063,687,,,,,,
137,4611.6,,,,,,,,,,14,134,398,,,,,,,12,312,396,,,,,,,14,1063,688,,,,,,
138,4646.0,,,,,,,,,,14,134,398,,,,,,,12,312,396,,,,,,,14,1063,688,,,,,,
139,4678.1,,,,,,,,,,14,135,397,,,,,,,12,312,395,,,,,,,14,1063,687,,,,,,
140,4710.9,,,,,,,,,,14,135,398,,,,,,,12,312,395,,,,,,,14,1063,687,,,,,,
141,4746.2,,,,,,,,,,14,135,396,,,,,,,12,312,394,,,,,,,14,1063,687,,,,,,
142,4778.0,,,,,,,,,,14,135,397,,,,,,,12,312,394,,,,,,,14,1063,687,,,,,,
143,4810.7,,,,,,,,,,14,135,396,,,,,,,12,312,394,,,,,,,14,1063,688,,,,,,
144,4846.1,,,,,,,,,,14,135,396,,,,,,,12,312,394,,,,,,,14,1063,687,,,,,,
145,4878.5,,,,,,,,,,14,135,396,,,,,,,12,312,394,,,,,,,14,1063,687,,,,,,
146,4910.3,,,,,,,,,,15,135,395,,,,,,,12,313,394,,,,,,,14,1063,687,,,,,,
147,4946.2,,,,,,,,,,14,135,395,,,,,,,12,313,394,,,,,,,14,1063,688,,,,,,
148,4978.3,,,,,,,,,,14,135,396,,,,,,,13,313,394,,,,,,,14,1062,688,,,,,,
149,5010.6,,,,,,,,,,15,136,394,,,,,,,12,313,393,,,,,,,14,1063,687,,,,,,
150,5046.2,,,,,,,,,,14,136,394,,,,,,,12,313,392,,,,,,,14,1063,687,,,,,,
151,5078.7,,,,,,,,,,14,136,393,,,,,,,12,314,392,,,,,,,14,1063,688,,,,,,
